,Market Name,Address Line 1,City,Zip,Contact,State,Phone,Market Link,Operation Hours,Operation Season,Operating Months,FMNP,SNAP,FCC Issued,FCC Accepted,Latitude,Longitude
472,Cortland Saturday Farmers' Market,Main St and Orchard St,Cortland,13045.0,Laura Morak,NY,6077588332,,Saturday  8am-2pm,May 16-October 31,M,Y,Y,N,Y,42.60028,-76.18044
473,Bronx Borough Hall Greenmarket,901 Grand Concourse,Bronx,10451.0,Siobahn Keys,NY,2127887476,http://www.grownyc.org/greenmarket,Tuesday  8am-4pm,June 2-November 24,M,Y,Y,N,Y,40.82715,-73.92276
474,Share the Bounty Farm Stand,3360 Route 343,Amenia,12501.0,Edward Frederick,NY,8452067526,,Tuesday  9am-1pm,June 30-October 30,M,Y,N,N,Y,41.85035,-73.55065
475,Genesee Country Thursday Farmers' Market,Bank St and Alva Place,Batavia,14020.0,Sharon Brent,NY,7165600853,,Thursday 9am-4pm,June 11-October 27,M,Y,Y,N,Y,42.99905,-78.18151
476,Saratoga Farmers' Market-Saturday,3065 Route 50,Wilton,12866.0,Emily Meagher,NY,5187083698,http://www.saratogafarmersmarket.org,Saturday  9:30am-1:30pm,year-round,,Y,Y,Y,Y,43.1054,-73.74047
477,Drinkwine Produce Farm Stand,Route 9N and 22 Street Road,Ticonderoga,12883.0,Henry Drinkwine,NY,5185856346,,"Mon-Sat  10am-6pm, Sun 10am-6pm",July 18-October 30,M,Y,N,N,Y,43.88032,-73.44955
478,Three Village Farmers Market,93 North Country Rd,Setaucet,11733.0,Linda Johnson,NY,6319017151,http://www.instagram.com/threevillagemarket/,Friday 3pm-7pm,June 12-October 2,M,Y,N,N,Y,40.93391,-73.11775
479,Harvest Home Hunts Point Farmers' Market,925 Hunts Point Ave.,Bronx,10474.0,Maritza Owens,NY,2128283361,http://www.harvesthomefm.org,Wednesday  8am-4pm,June 17 - November 25,M,Y,Y,N,Y,40.82073,-73.89088
480,Tucker Square Saturday Greenmarket,Columbus and West 66th St,New York,10023.0,Siobahn Keys,NY,2127887476,http://www.grownyc.org/greenmarket/manhattan/tuckerthursday,Saturday  8am-5pm,Year-round,YR,Y,Y,N,Y,40.77361,-73.98158
481,Canton Friday Farmers' Market,Village Green Park  Main St.,Canton,13617.0,Elizabeth Parson,NY,3156048133,https://www.facebook.com/CantonNYFarmersMarket/,Friday 9am-2pm,May 8-October 30,P/M,Y,N,N,Y,33.77796,-117.94104
482,B30 Farm Farm Stand,676 Baldwin Road,Fulton,13069.0,Timothy F. Moshier,NY,3154399991,,Monday 1pm-6pm,Year-round,YR,Y,N,N,Y,43.38285,-76.34859
483,Hattie Carthan After Church Farmers' Market,49 Van Buren St,Brooklyn,11221.0,David Greaves,NY,2125617327,http://www.hattiecarthancommunitymarket.com,Sunday  1pm-6pm,August 4-November 24,M,Y,N,N,Y,40.69024,-73.94359
484,Capital Roots Produce Market,594 River Street,Troy,12180.0,Audrey Bridge,NY,5182748685,http://www.capitalroots.org,Mon-Fri  9am-4:30pm,Year-round,YR,Y,Y,Y,Y,42.74208,-73.68525
485,Shield's Vegetables Farm Stand,6303 State Route 22,Plattsburgh,12901.0,Sam Dyer,NY,5185610473,http://www.facebook.com/shieldsvegetables/,Daily  10am-6pm,July 1-October 31,M,Y,Y,N,Y,44.73789,-73.47064
486,Veggie Mobile-Schenectady DSS,797 Broadway,Schenectady,12305.0,Audrey Bridge,NY,5182748685,http://www.capitalroots.org,Mon  3pm-3:45pm,Year-round,YR,Y,Y,Y,Y,42.80375,-73.95193
487,Village of Fairport Farmers' Market,58 South Main St,Fairport,14450.0,Fritz May,NY,5852236795,http://www.fairportny.com,Saturday  7am-12pm,May 2-November 21,P/M,Y,N,N,Y,43.09992,-77.44214
488,City of Hudson Farmers' Market,Columbia St and North 6th St,Hudson,12534.0,Virginia Ambrose,NY,5188212453,http://www.hudsonfarmersmarketny.com,Saturday  9am-1pm,April 26-November 21,P/M,Y,Y,N,Y,42.24866,-73.78369
489,The Mall at Greece Ridge Thu Farmers' Market,271 Greece Ridge Center Drive,Rochester,14626.0,Melanie Fazio,NY,5852251140,http://www.themallatgreeceridge.com,Thursday  8am-3pm,June 11-October 29,M,Y,N,N,Y,43.20677,-77.69406
490,Yates County Co-op Farm & Craft Market,Main St and Elm St,Penn Yan,14527.0,Rivka Davis,NY,6072435234,http://www.facebook.com/PennYan.Farmers.Market,Saturday  8am-12pm,May 30-September 5,P/M,Y,N,N,Y,42.66095,-77.05365
491,Stoneledge Farm Stand,145 Garcia Lane,Leeds,12451.0,Candice Kavakos,NY,5182429286,http://www.stoneledge.farm,Sat/Sun 9am-3pm,June 6-October 11,M,Y,N,N,Y,42.27878,-73.95216
492,Halfmoon Farmers' Market,2 Halfmoon Town Plaza,Halfmoon,12065.0,Ross MacNeil,NY,5183717410,,Wednesday 3pm-7pm,year-round,M,Y,N,N,Y,42.85348,-73.72559
493,The Gade Farm Farm Stand,2479 Western Avenue,Altamont,12009.0,Amy Castillo,NY,5188698019,http://www.gadefarm.com,"Sunday  9am-5pm, Mon-Sat 9am-6pm",March 20-December 24,P/M/X,Y,N,N,Y,42.71055,-73.92593
494,Lewis Co. General Hospital Farmers' Market,7785 North State St,Lowville,13367.0,Tina Schell,NY,3153765087,http://www.lcgh.net,Thursday  11am-4pm,June 11-October 1,M,Y,N,N,Y,43.79599,-75.49832
495,Glens Falls WINTER Farmers' Market,10 Sanford Street,Glens Falls,12801.0,Richard Sandora,NY,5187920438,http://www.glensfallsfarmersmarket.com,Saturday  9am-12pm,"November 7, 2020 -April 24,2021",M/X/W/P,N,Y,N,Y,43.3173,-73.65347
496,Precious Memories Farm Stand,1142 Midline Rd,Amsterdam,12010.0,Melissa Levoy,NY,5185770033,,Daily 10am-4pm,June 1-December 20,M/X,Y,N,N,Y,42.98258,-74.16679
497,6th Ave. Sunset Park Greenmarket,44th Street at 6th Avenue,Brooklyn,11220.0,Siobahn Keys,NY,2127887476,http://www.grownyc.org/greenmarket,Saturday  8am-3pm,Year-round,YR,Y,Y,N,Y,40.64711,-74.00463
498,Little Falls Farmers' & Flea Market,Albany Street and 2nd Street,Little Falls,13365.0,Mary Davis,NY,3158662619,,Saturday  8am-12pm,May 23-October 31,P/M,Y,N,N,Y,43.04284,-74.85828
499,Cambridge Valley Farmers' Market,4 Broad Street,Cambridge,12816.0,Lindsay Fisk,NY,5185389467,http://www.cambridgevalleyfarmersmarket.com,Sunday  10am-2pm,May 24-October 25,P/M,Y,N,N,Y,43.02833,-73.38093
500,Veggie Mobile Sprout-Patroons  Dorp Apts,fowler ave and first street,Rensselaer,12144.0,Audrey Bridge,NY,5182748685,http://www.capitalroots.org,Tue 3:15pm-4pm,Year-round,YR,Y,Y,Y,Y,42.65482,-73.73432
501,EastSide Farmers' Market,760 East Water St,Elmira,14901.0,Danielle Howie,NY,6077344453,http://www.facebook.com/EastSideMarketElmiraNY/,Friday  3pm-6pm,June 19-October 9,M,Y,Y,N,Y,42.08905,-76.7922
502,Steen Orchard Farm Stand,1496 St Rt 11,Brushton,12916.0,Leona Steen,NY,5185296398,,"Mon-Fri 10am-6pm, Sat/Sun 11am-4pm",June 1-Oct 31,M,Y,N,N,Y,44.83379,-74.49148
503,57th Street Wednesday Greenmarket,891 Tenth Ave,New York,10019.0,Siobahn Keys,NY,2127887476,http://www.grownyc.org/greenmarket,Wednesday 8am-5pm,June 10-November 25,P/M,Y,Y,N,Y,40.7695,-73.98841
504,Mar-San Farm Stand,583 Sheldon Rd.  Freeville,Freeville,13068.0,Margaret Tracy,NY,6073474617,http://www.facebook.com/Mar-San-Farm-Stand-133679867229528/,Mon/Wed/Thu  8am-6pm,Junly1-November 1,M,Y,N,N,Y,42.5272,-76.41507
505,Tuxedo Farmers' Market,240 State Route 17,Tuxedo,10987.0,Lorraine Barbarash,NY,8453251278,http://www.tuxedofarmersmarket.com,Saturday  9am-2pm,June 13-October 31,M,N,N,N,Y,41.19447,-74.18447
506,Sullivan Fresh Market on the Move-Loch Sheldrake,Hasbrouck Rd.@ CR52,Lock Sheldrake,12788.0,Michelle Proscia,NY,8452926180,,Wednesday 3pm-5pm,July 1-Septebmer 30,M,Y,Y,N,Y,41.75888,-74.60189
507,Curbside Market-Ellison Park Apts,4 Bobrich Drive,Rochester,14610.0,Andrea Cuzenz,NY,5854134069,http://www.foodlinkny.org,Thu 4:15pm-5:15pm,July 9-December 17,M/X,Y,Y,N,Y,43.14804,-77.54569
508,Veggie Mobile-South Mall Towers,101 South Pearl Street,Albany,12207.0,Audrey Bridge,NY,5182748685,http://www.capitalroots.org,Fri  11am-12:15pm,Year-round,YR,Y,Y,Y,Y,42.6465,-73.75482
509,Heart of the Hudson Valley Farmers' Market,1801-1805 Rt 9W,Milton,12547.0,Sheila Mannese,NY,8456167824,http://www.hhvfarmersmarket.com,Saturday  10am-2pm,June 20-October 3,M,Y,N,N,Y,41.65312,-73.96193
510,Roslyn Farmers' Market,500 Searingtown Rd,Roslyn Heights,11577.0,Ethel Terry,NY,6313233653,http://www.longislandgrowersmarket.com,Wednesday  7am-1pm,June 3-November 25,M,Y,N,N,Y,40.78188,-73.66277
511,The Windmill Farmers' Market,3900 State Route 14A,Penn Yan,14527.0,Stephen D. Wilson,NY,3155363032,http://www.thewindmill.com,Saturday  8am-4:30pm,May 23-November 28,P/M,Y,N,N,Y,42.57687,-77.03609
512,Fort Greene Park Greenmarket,Washington Park and DeKalb Ave,Brooklyn,11205.0,Siobahn Keys,NY,2127887476,http://www.grownyc.org/greenmarket/brooklyn/fort-greene,Saturday  8am-3pm,Year-round,YR,Y,Y,N,Y,40.68962,-73.97313
513,La Familia Verde Farmers' Market,East Tremont Ave and Arthur Ave,Bronx,10457.0,Aleyna Rodriguez,NY,7185831765,http://www.lafamiliaverde.org,Tuesday  8am-2pm,July 7-November 17,M,Y,N,N,Y,40.84643,-73.89334
514,Hammond Farmers' and Artisans Market,1A North Main Street,Hammond,13646.0,Lori Thistle,NY,3153245032,http://www.facebook.com/thehammondfarmersmarket,Wednesday  3pm-6pm,June 19-September 18,M,Y,Y,N,Y,44.45118,-75.69312
515,Veggie Mobile Sprout-Church of the Redeemer,1249 3rd Street,Rensselaer,12144.0,Audrey Bridge,NY,5182748685,http://www.capitalroots.org,Thu 3pm-3:45pm,Year-round,YR,Y,Y,Y,Y,42.65038,-73.73443
516,Project EATS H&H Farmacy Farm Stand,2094 Pitkin Avenue,Brooklyn,11207.0,Shevan Durant,NY,2126121528,http://www.projecteats.org,Wed  10am-3pm,August 8-November 18,M,Y,Y,N,Y,40.67194,-73.89534
517,Cunningham Park Farmers' Market,196-10 Union Turnpike,Fresh Meadows,11366.0,Miriam Haas,NY,9149234837,http://www.downtoearthmarkets.com,Sunday  9am-2pm,May 10-November 22,P/M,Y,Y,N,Y,40.73056,-73.77346
518,Niagara Falls City Monday Market,1800-1808 Pine Ave,Niagara Falls,14301.0,Victor Muto,NY,7167540798,http://www.local-farmers-markets.com/market/3569/niagara-falls/niagara-falls-city-market,Monday  9am-3pm,Year-round,YR,Y,N,N,Y,43.09513,-79.03972
519,Queens County Farm Museum Farm Stand,73-50 Little Neck Parkway,Queens,11004.0,Anne Mastrogiacomo,NY,7183473276,http://www.queensfarm.org,Wed-Sun 11am-3pm,July 8-November 8,P/M,Y,Y,N,Y,40.74818,-73.72124
520,JCEO MM-Franklin Co Courthouse,355 W Main St.,Malone,12953.0,Richard LaVigne,NY,5183194028,http://www.jceo.org,Thurs  11:30am-2pm,June 11-October 15,M,Y,Y,N,Y,44.84882,-74.29518
521,Fort Edward Farmers' Market,359 Broadway,Fort Edward,12828.0,Linda Gifford,NY,5187920198,,Friday  10am-1pm,June 26-October 30,M,Y,N,N,Y,43.28393,-73.58721
522,Broadalbin Farmers' Market,3687 Highway 30,Broadalbin,12025.0,Michael Tillson,NY,5188829306,http://www.fmfma.org,Friday 3pm-6pm,June 26-September 4,M,Y,N,N,Y,43.04809,-74.2173
523,Ithaca Farmers' Market (Steamboat Sat),545 Third Street,Ithaca,14850.0,Kelly Sauve,NY,6072737109,http://www.ithacamarket.com,Saturday  9am-3pm,April 4-December 19,P/M/X,Y,N,N,Y,42.44958,-76.50785
524,Dragonfly Hill Farm Farm Stand,3984 Austin Rd,Moravia,13118.0,Rebecca Davis,NY,3155188163,,Daily 9am-5pm,Year-round,YR,Y,N,N,Y,42.6992,-76.47732
525,Miller's Farm Market,1685 Olean Portville Rd.,Olean,14760.0,Keith Miller,NY,7163722521,,Daily 9am-5pm,April-December,P/M/X,Y,Y,N,Y,42.071439,-78.39814
526,Dobler Farm Stand-Dix Hills,1145 Carlls Straight Path,Dix Hills,11746.0,Erika Dobler,NY,5169651568,http://www.doblerfarms.com,Daily  10am-5pm,July 1-October 20,M,Y,N,N,Y,40.79075,-73.32035
527,Jackson Heights Greenmarket,78-99 34th Ave,Jackson heights,11372.0,Siobahn Keys,NY,2127887476,http://www.grownyc.org/greenmarket/queens/jackson-heights,Sunday  8am-2pm,Year-round,YR,Y,Y,N,Y,40.7535,-73.88791
528,Stuyvesant Town Greenmarket,1 Stuyvesant Oval,New York,10009.0,Siobahn Keys,NY,2127887476,http://www.grownyc.org/greenmarket,Sun  9:30am-4pm,May 17-December 20,P/M/X,Y,Y,N,Y,40.73146,-73.97875
529,Kubeckas Farm Stand,691 Chestnut Ridge Rd,Kirkville,13082.0,Karissa Atwood,NY,3156322739,,Mon-Sat 10am-5pm,June 13-October 31,M,Y,N,N,Y,43.11239,-75.94782
530,Peekskill WINTER Farmers' Market,828 Main St,Peekskill,10566.0,Corinna Makris,NY,9144184920,http://www.peekskillfarmersmarket.com,Saturday  10am-2pm,December 7-April 24,X/W/P,N,N,N,Y,41.29141,-73.9231
531,Carthage Farmers' Market,150 Riverside Drive,Carthage,13619.0,Jeanette Turner,NY,3154933590,http://www.carthageny.com,Friday  7am-2pm,May 29-October 9,P/M,Y,N,N,Y,43.97714,-75.61247
532,Clinton Bailey Mon Farmers' Market,Bailey Ave and Clinton St,Buffalo,14206.0,Sharon Baldi,NY,7162080003,http://www.clintonbaileymarket.com,Monday 7am-6pm,May 2-October 31,P/M,N,Y,N,Y,42.87206,-78.81997
533,Sullivan Fresh Market on the Move-S.Fallsburg,19 Railroad Plaza,South Fallsburg,12779.0,Michelle Proscia,NY,8452926180,http://www.sullivancce.org,Thursday 2:30pm-4:30pm,July 2-October 1,M,Y,Y,N,Y,41.70828,-74.6297
534,Canajoharie Farmers' Market,24 Church Street,Canajoharie,13317.0,Janet L. Stanley,NY,5186730292,http://www.canajohariefarmersmarket.com,Sunday  11am-2pm,June 9-October 11,M,Y,N,N,Y,42.90515,-74.57222
535,Hempstead Community Farm Stand,99 Nichols Court,Hempstead,11550.0,Jacob Dixon,NY,5165442955,http://www.choiceforall.org,Saturday  11am-4pm,Sept 5-October 24,M,Y,Y,N,Y,40.71148,-73.62851
536,White Valley Farm Stand,381 Heselton Road,Whitesville,14897.0,Justin Ellison,NY,5858086061,,Saturday 12pm-5pm,June 1-November 1,M,Y,N,N,Y,42.01631,-77.84727
537,Curbside Market-DePaul Ridgeview,109 Marburger Street,Rochester,14621.0,Andrea Cuzenz,NY,5854134069,http://www.foodlinkny.org,Wed 4:15pm-5:15pm,July 8-December 16,M/X,Y,Y,N,Y,43.19375,-77.6078
538,Plunkett Farms Farm Stand,2180 Tower Road,Cortland,13045.0,John and Carla Plunkett,NY,6077530001,,Daily 9am-5pm,July 1-October 31,M,Y,N,N,Y,42.55495,-76.13123
539,New Roots Community Farm Stand,670 Grand Concourse,Bronx,10451.0,Sheryll Durrant,NY,2123774747,,Tuesday  3pm-7pm,July 7-October 27,M,Y,N,N,Y,40.82172,-73.92524
540,Poe Park Greenmarket,2580 Grand Concourse,Bronx,10458.0,Siobahn Keys,NY,2127887476,https://www.grownyc.org/,Tuesday  8am-3pm,June 30-November 24,M,Y,Y,N,Y,40.86412,-73.8955
541,Panek's Pickin' Patch,13420 W County House Rd.,Albion,14411.0,Guinevere Panek,NY,5855896155,http://www.panekspickinpatch.com,Daily  9am-5pm,June 1-October 31,M,Y,N,N,Y,43.21866,-78.2551
542,Beacon WINTER Farmers' Market,413 Main Street,Beacon,12508.0,Paloma Wake,NY,5108514865,http://www.beaconfarmersmarket.org,Sunday  10am-2pm,December 6-April 18,X/W/P,N,Y,N,Y,41.50321,-73.96674
543,My Other Garden Farm Stand,2192 Cook Road,Ballston Lake,12019.0,Maria Matthews,NY,5188825416,https://www.facebook.com/My-Other-Garden-115864378623340/,"Daily 10am-6pm, closed Tuesday",June-November,M,Y,N,N,Y,42.97542,-73.99127
544,Harvest Home Kings Co. Hospital Farmers' Market,511 Clarkson Ave,Brooklyn,11203.0,Maritza Owens,NY,2128283361,http://www.harvesthomefm.org,Wednesday  8am - 6pm,June 17-November 25,M,Y,Y,N,Y,40.65588,-73.94245
545,Harvest Home Coney Island Farm Stand,Ocean Pkwy and Avenue Z,Brooklyn,11235.0,Maritza Owens,NY,2128283361,http://www.harvesthomefm.org,Fri  8am-4pm,June 17 - November 25,M,Y,Y,N,Y,40.58669,-73.96578
546,New Rochelle Farmers' Market,20 Sicard Ave,New Rochelle,10804.0,Miriam Haas,NY,9149234837,http://www.downtoearthmarkets.com,Friday  9am-2pm,June 12-November 20,M,Y,Y,Y,Y,40.93407,-73.79099
547,HOG Farm Stand-Brookhaven,319 Beaverdam Rd,Brookhaven,11719.0,Lauren Napoli,NY,6317902561,http://thehogfarm.org,"M/W/F 3:30pm-6:30pm, Saturday  9am-1pm",May 20-December 20,P/M/X,Y,Y,N,Y,40.77329,-72.90525
548,Village of Monroe Farmers' Market,68 Millpond Pkwy,Monroe,10950.0,Dorey Houle,NY,9175382821,http://www.facebook.com/villageofmonroefarmersmarket,Sunday  9am-2pm,June 7-November 22,M,Y,N,N,Y,41.32983,-74.189196
549,Fort Plain Farm Stand,12 Willet Street,Fort Plain,13339.0,Annette Rorick,NY,5189934271,,Thu/Fri  10am-3pm,June 25-October 30,M,Y,N,N,Y,42.9316,-74.62182
550,MAWS Farm Stand,7342 Main Street,Newport,13416.0,Michael Skwara,NY,3159850088,http://www.mawsfarm.com,"Daily  9am-6pm, hours change Nov-Apr",Year-round,YR,Y,Y,N,Y,43.18096,-75.01054
551,Friday Community Farmers' Market,East Park Place,Norwich,13815.0,Carol Eichler,NY,6073347674,,Friday/Sat  8am-4pm,May 1-November 30,P/M,Y,N,N,Y,42.53184,-75.5229
552,New Cassel Farmers' Market,212 Garden St,Westbury,11590.0,Traci Caines,NY,5169840230,http://www.facebook.com/pages/New-Cassel-Farmers-Market/138769932883107,Saturday  11am-3pm,July 11-October 31,M,Y,Y,N,Y,40.7622,-73.56767
553,Hartsdale Farmers' Market,East Hartsdale Ave and Fenimore Rd,Hartsdale,10530.0,Nancy Chiocchi,NY,9149499403,,Saturday  8am-4pm,June 1-November 21,M,Y,N,N,Y,41.01072,-73.79656
554,Ovid Farmers Market,Main Street,Ovid,14521.0,Patti Paine Battley,NY,3155399251,,Friday 3pm-7pm,June 19-September 25,M,Y,Y,N,Y,42.67552,-76.82293
555,Harrisville Farmers' Market,State Street and Main Street,Harrisville,13648.0,Laura La Platney,NY,3157771689,,Saturday  9am-4pm,May 30-October 31,P/M,Y,N,N,Y,44.14849,-75.31571
556,Veggie Mobile Sprout-Public Library Sr. Ctr,1501 Broadway,Watervliet,12189.0,Audrey Bridge,NY,5182748685,http://www.capitalroots.org,Thu 2pm-2:45pm,Year-round,YR,Y,Y,Y,Y,42.72629,-73.70008
557,Canton Tuesday Farmers' Market,Main St and Park St,Canton,13617.0,Elizabeth Parson,NY,3156048133,https://www.facebook.com/CantonNYFarmersMarket/,Tuesday  9am-2pm,May 12-October 27,P/M,Y,Y,N,Y,44.59564,-75.16921
558,Geneva Farmers' Market,400 Exchange St,Geneva,14456.0,David Sharman,NY,3157895005,http://www.downtowngeneva.org/farmers-market.html,Wednesday 3pm-7pm,June 17-October 14,M,Y,N,N,Y,42.869,-76.98106
559,Curbside Market-Heritage Gardens,950 Commons Way,Rochester,14623.0,Andrea Cuzenz,NY,5854134069,http://www.foodlinkny.org,Mon 5pm-6pm,July 6-December 14,M/X,Y,Y,N,Y,43.08327,-77.60406
560,Grand Army Plaza Greenmarket,Flatbush Ave and Grand Army Plaza,Brooklyn,11238.0,Siobahn Keys,NY,2127887476,http://www.grownyc.org/greenmarket/brooklyn-grand-army-plaza,Saturday  8am-4pm,Year-round,YR,Y,Y,N,Y,40.67412,-73.9695
561,East Greenbush Farmers' Market,10 Community Way,East Greenbush,12061.0,Shannon Romanowski,NY,5184772570,http://www.eastgreenbushlibrary.org,Wednesday  4pm-7pm,June 10-September 30,M,Y,N,N,Y,42.619,-73.69488
562,Ithaca WINTER Farmers' Market,700 West Buffalo St.,Ithaca,14850.0,Becca Rimmel,NY,6072737109,http://www.ithacamarket.com,Saturday  10:30am-2pm,January 5-March 30,W,N,Y,N,Y,42.44097,-76.51093
563,Brady Farm Farm Stand,150 Ford Ave,Syracuse,13207.0,Jessi Lyons,NY,3154204521,http://www.bradyfarm.org,Saturday 9am-12pm,June 6-October 24,M,Y,Y,N,Y,43.01343,-76.15644
564,Colwell's Farm Stand and Garden Center,6007 State Route 12,Glenfield,13343.0,Michael Colwell,NY,3153767402,http://www.colwellsfarmmarket.com,Daily 9am-6pm,April 1-December 20,P/M/X,Y,Y,N,Y,43.71844,-75.41148
565,Curbside Market-Dunn Towers,100 Dunn Tower Drive,Rochester,14606.0,Andrea Cuzenz,NY,5854134069,http://www.foodlinkny.org,Mon 10:30am-11:45am,July 6-December 14,M/X,Y,Y,N,Y,43.16924,-77.69727
566,Graham Avenue Farmers' Market,Graham Ave and Cook St,Brooklyn,11206.0,Betty Cooney,NY,7183876643,http://www.grahamavenuebid.net,Saturday  9am-5pm,July 11-October 31,M,Y,Y,N,Y,40.70235,-73.94238
567,Franklin Farmers' Market,25 Institute St.,Franklin,13775.0,Brian Brock,NY,5187060612,http://www.facebook.com/Franklin-NY-Farmers-Market-123602750996783/,Sunday  10am-2pm,May 24-October 11,P/M,Y,N,N,Y,42.33901,-75.1672
568,Gloversville Farmers' Market,9 Elm Street,Gloversville,12078.0,Michael Tillson,NY,5188829306,http://www.fmfma.org,Sat  8:30am-12:30pm,May 2-October 17,P/M,Y,Y,N,Y,43.052604,-74.345796
569,The Apple Shed Farm Stand,3391 Fairville Maple Ridge Rd,Newark,14513.0,Barbara Wells,NY,3153316294,http://www.theappleshed.com,Daily 9am-5pm,June 12-December 22,M/X,Y,N,N,Y,43.12967,-77.09774
570,Anderson's Produce Farm Stand,3058 Terry Road,Sinclairville,14782.0,Barb Swan,NY,7169622514,http://www.freshlocalwny.org/andersons_produce,Fri/Sat/Sun 12pm-5pm,July 24-October 31,M,Y,N,N,Y,42.22834,-79.2554
571,JCEO MM-Owls Head,197 ounty Route27,Owls Head,12969.0,Richard LaVigne,NY,5183194028,http://www.jceo.org,Wed  12:30pm-2:00pm,June 10-October 14,M,Y,Y,N,Y,44.69206,-74.11341
572,JCEO MM-Brainardsville 4 Corners,2392 CR 24,Brainardsville,12915.0,Richard LaVigne,NY,5183194028,http://www.jceo.org,Friday  12:30pm-2:00pm,June 12-November 13,M,Y,Y,N,Y,44.85809,-74.0333
573,Ft Edward Canal St. Mktplace Farmers' Market,63 Canal Street,Fort Edward,12828.0,Peter Williams,NY,5187473237,http://www.canalstreetmarketplace.org,Thursday  4pm-7pm,June 4-September 24,M,Y,N,N,Y,43.26875,-73.58419
574,Morningside Park Farmers' Market,265 Manhattan Ave.,New York,10025.0,Miriam Haas,NY,9149234837,http://www.downtoearthmarkets.com,Saturday 9am-3pm,January 9-December 19,P/M/X,Y,Y,N,Y,40.80173,-73.95915
575,East Aurora Wednesday Farmers' Market,123 Grey St,East Aurora,14052.0,Gail Fenton,NY,5853439491,http://www.facebook.com/EastAuroraFarmersMarket,Wednesday  7am-1pm,May 6-November 25,P/M,Y,N,N,Y,42.76593,-78.63413
576,Rochester Public Market -Tuesday,280 North Union St.,Rochester,14609.0,Cindy De Coste,NY,5854286907,http://www.cityofrochester.gov/publicmarket,Tuesday  6am-1pm,Year-round,YR,Y,Y,N,Y,43.1657,-77.59016
577,Bolton Landing Farmers' Market,5 Cross Street,Bolton,12814.0,Penelope Jewell,NY,5184809118,http://www.boltonlandingfarmersmarket.com,Friday  9am-2pm,June 26-September 4,M,Y,N,N,Y,43.55744,-73.65727
578,Jefferson Farmers' Market,221 Cremery St.,Jefferson,12093.0,Carol Bodnar,NY,6076522107,http://www.facebook.com/Jefferson-NY-Farmers-Market-1982994021967209/,Saturday 9am-12pm,May 23-October 10,P/M,Y,N,N,Y,42.48069,-74.6133
579,Veggie Mobile Sprout-John S. Moore,2 Harris Avenue,Mechanicville,12118.0,Audrey Bridge,NY,5182748685,http://www.capitalroots.org,Fri 3pm-3:30pm,Year-round,YR,Y,Y,Y,Y,42.89934,-73.69122
580,Curbside Market-80 Parrish St. Apt,80 Parrish Street,Canandaigua,14424.0,Andrea Cuzenz,NY,5854134069,http://www.foodlinkny.org,Tue 11:15am-12:15am,July 7-December 15,M/X,Y,Y,N,Y,42.8789,-77.27981
581,Seven Counties Farmers' Market-Tues,Main St and Central Ave,Owego,13827.0,John Purdy,NY,6076428439,,Tuesday  9am-1pm,June-October,M,Y,N,N,Y,42.10324,-76.26314
582,TaSH Farmers' Market,Patriots Park Route 9,Sleepy Hollow,10591.0,Linda Eder,NY,9144717437,http://www.tashfarmersmarket.org,Saturdays 2nd &4th 9:30a-12:30p,January - May 2,P/W,Y,Y,N,Y,41.08525,-73.85924
583,Wormont Woolies Farm Stand,8998 Summit Rd.,Cassville,13318.0,Katherine Worden,NY,3157251716,https://wormontwoolies.square.site/,Daily 2pm-5pm,Year-round,YR,Y,N,N,Y,42.95876,-75.29667
584,Brooklyn Grange Farm Stand @ SSP,850 3rd Ave,Brooklyn,11232.0,Ben Flanner,NY,6082150218,http://www.brooklyngrangefarm.org,Sunday 10am-4pm,May 24-November 1,M,Y,N,N,Y,40.6594,-74.0044
585,Pawling Farmers' Market,154 Charles Colman Blvd.,Pawling,12564.0,Betsy Montgomery,NY,9179418762,http://www.pawlingfarmersmarket.org,Saturday  9am-1pm,June 13-September 27,M,Y,N,N,Y,41.56315,-73.60143
586,Veggie Van MM-Baker Victory,790 Ridge Road,Lackawanna,14218.0,Jen Regan,NY,7162990905,http://www.cceniagaracounty.org,Wednesday 10am-11am,June 1-October 31,M,Y,Y,N,Y,42.82598,-78.82227
587,Roberto Fred Farm Stand,10655 Temple Rd,Dunkirk,14048.0,Roberto Fred,NY,7163667200,,Daily  9am-6pm,June 1-November 30,M,Y,Y,N,Y,42.464201,-79.361694
588,Far Rock Farm Stand,385 Beach 45th Street,Far Rockaway,11691.0,Jenae Joseph,NY,7187733551,http://tcahnyc.org,Saturday  10am-2pm,July 6-November 21,M,Y,Y,N,Y,40.595287,-73.776572
589,Valley View Farms Farm Stand,44 James St,Homer,13077.0,Joan Franklin,NY,6077493424,,Thursday 1pm-5pm,August 6-October 31,M,Y,N,N,Y,42.63646,-76.18335
590,Parkchester Greenmarket,White Plains Rd & Westchester Avet,Bronx,10472.0,Siobahn Keys,NY,2127887476,http://www.grownyc.org/greenmarket,Friday  8am-4pm,June 5-November 27,M,Y,Y,N,Y,40.83319,-73.86257
591,Huntington Farmers' Market,228 Main St,Huntington,11743.0,Lona Graepel,NY,6319442661,,Sat 7:30am-12:30pm,June 13-Nov 21,M,Y,N,N,Y,40.87163,-73.42456
