,Serial Number,Premise Address,Premise City,Premise State,Premise Zip,Georeference
318,3159806,2499 E HENRIETTA RD,ROCHESTER,NY,14623,POINT (-77.607284 43.07122100000001)
319,2181779,4600 E GENESEE ST,DEWITT,NY,13214,POINT (-76.06453 43.03452600000001)
320,1271444,143 HAVEMEYER ST,BROOKLYN,NY,11211,POINT (-73.957344 40.711901)
321,2205521,244 MAIN ST,BEACON,NY,12508,POINT (-73.972623 41.50654)
322,1303652,281 MAIN ST,HUNTINGTON,NY,11743,POINT (-73.427155 40.871113)
323,1312863,4 S ELMWOOD AVE,MONTAUK,NY,11954,POINT (-71.947078 41.032635)
324,3159444,377 S UNION ST,SPENCERPORT,NY,14559,POINT (-77.803997 43.185436)
325,1222126,56-15 NORTHERN BLVD,WOODSIDE,NY,11377,POINT (-73.904455 40.753613)
326,1244193,65 54 GRAND AVENUE,MASPETH,NY,11378,
327,3150445,80 MAIN ST SUITE D,LOCKPORT,NY,14094,POINT (-78.691192 43.170167)
328,3162290,34 STUTSON ST,ROCHESTER,NY,14612,POINT (-77.612971 43.24982)
329,1187377,1258 MYRTLE AVENUE,BROOKLYN,NY,11221,POINT (-73.927028 40.697902)
330,1313786,312 W 36TH ST,NEW YORK,NY,10018,POINT (-73.993264 40.753785)
331,1314748,64 DIVISION ST,SAG HARBOR,NY,11963,POINT (-72.294331 41.000744)
332,2200103,2024 STATE HWY 72,PARISHVILLE,NY,13676,POINT (-74.79345500000001 44.636124)
333,1311188,505 W 162ND ST,NEW YORK,NY,10032,POINT (-73.940525 40.836309)
334,1307342,2020 PITMAN AVE,BRONX,NY,10466,POINT (-73.844433 40.896842)
335,3166060,323 ELMIRA RD,ITHACA,NY,14850,POINT (-76.511391 42.426308)
336,2201101,191 195 S MAIN ST,NEW CITY,NY,10956,POINT (-73.990546 41.140473)
337,1286231,655 GARDEN AVE,MOUNT VERNON,NY,10550,POINT (-73.819206 40.899407)
338,1010140,4302 24 5TH AVENUE,BROOKLYN,NY,11232,POINT (-74.006525 40.648742)
339,2504934,535 WEST GENESEE ST STE 20,CAMILLUS,NY,13031,
340,1243983,3 HANOVER SQUARE STORE 2 & 3,NEW YORK,NY,10004,POINT (-74.009528 40.704812000000004)
341,2004882,142 EAST MARKET STREET,RHINEBECK,NY,12572,POINT (-73.902108 41.927121)
342,1301552,63 FLUSHING AVE,BROOKLYN,NY,11205,POINT (-73.975179 40.698038)
343,1282119,975 AMSTERDAM AVE,NEW YORK,NY,10025,POINT (-73.964849 40.801621)
344,1163869,450B COUNTY ROAD 39,SOUTHAMPTON,NY,11968,POINT (-72.414086 40.897124)
345,3000315,STATE RD RTE 417,ALLEGANY,NY,14706,
346,1138317,24 9TH AVENUE,NEW YORK,NY,10014,POINT (-74.005825 40.740326)
347,3144337,1270 BASELINE ROAD,GRAND ISLAND,NY,14072,POINT (-78.964818 42.996155)
348,1286607,141 1ST AVE,NEW YORK,NY,10003,POINT (-73.985027 40.727982)
349,1261556,77 MIDLAND AVE,PORT CHESTER,NY,10573,POINT (-73.667757 40.99396)
350,1317663,140 140A 142 5TH AVE,PELHAM,NY,10803,POINT (-73.808482 40.91367700000001)
351,2204105,69 MAIN ST,COLD SPRING,NY,10516,POINT (-73.958821 41.417517)
352,1299324,1335 AVENUE OF THE AMERICAS,NEW YORK,NY,10019,POINT (-73.978868 40.76207)
353,2129941,7600 RTE 32,CAIRO,NY,12413,POINT (-73.989237 42.293658)
354,1283429,204 E 38TH ST,NEW YORK,NY,10016,POINT (-73.975739 40.748014)
355,1302809,615 MANHATTAN AVE,BROOKLYN,NY,11222,POINT (-73.95062 40.723475)
356,2207220,592 E BROADWAY,CAPE VINCENT,NY,13618,POINT (-76.330291 44.129831)
357,1162272,289 ROUTE 100,SOMERS,NY,10589,POINT (-73.68906800000002 41.31899)
358,1214591,3883 E TREMONT AVENUE,BRONX,NY,10465,POINT (-73.819584 40.823081)
359,1003408,950 960 SOUTHERN BLVD,BRONX,NY,10459,POINT (-73.891636 40.821302)
360,2200299,104-106 MAIN ST,NYACK,NY,10960,POINT (-73.919682 41.091226)
361,2208374,1500 RTE 9D,WAPPINGERS FALLS,NY,12590,POINT (-73.961041 41.52898)
362,1141610,79-07 MAIN ST STORE 4,FLUSHING,NY,11367,
363,2190764,4636 COMMERICAL DR,NEW HARTFORD,NY,13413,POINT (-75.313211 43.087733)
364,1284748,135 W 116TH ST,NEW YORK,NY,10026,POINT (-73.951241 40.802682000000004)
365,1313461,974 MAMARONECK AVE,MAMARONECK,NY,10543,POINT (-73.736942 40.960195)
366,2112333,923 RIVERVIEW ROAD,REXFORD,NY,12148,POINT (-73.88804 42.856219)
367,1298613,462 7TH AVE,NEW YORK,NY,10018,POINT (-73.990002 40.751854)
368,2014622,219 WINDY HILL ROAD,EASTON,NY,12834,POINT (-73.541205 43.111819000000004)
369,3152236,4109 N BUFFALO ST,ORCHARD PARK,NY,14127,POINT (-78.744864 42.771665)
370,1270739,2456 WILLIAMSBRIDGE RD,BRONX,NY,10469,POINT (-73.85771 40.862142)
371,3157127,5 13 MAIN ST,LE ROY,NY,14482,POINT (-77.989363 42.977622)
372,1314148,63-53 108TH ST,FOREST HILLS,NY,11375,POINT (-73.849781 40.733278)
373,1189386,114 118 122 S WELLWOOD AVE,LINDENHURST,NY,11757,POINT (-73.373258 40.686667)
374,1303276,722 KINGS HWY,BROOKLYN,NY,11223,POINT (-73.965032 40.606338)
375,1028245,300 E 89TH ST,NEW YORK,NY,10128,POINT (-73.950321 40.779802)
376,1309248,109 111 E 161ST ST,BRONX,NY,10451,
377,1321839,3 WORLD TRADE CENTER,NEW YORK,NY,10007,
378,1262288,236 9TH AVE,NEW YORK,NY,10001,POINT (-74.000666 40.747379)
379,3000496,1110 W STATE ST,OLEAN,NY,14760,POINT (-78.44049 42.077424)
380,2164228,16 NEW SCOTLAND AVE,ALBANY,NY,12208,POINT (-73.773688 42.653415)
381,3151351,115 N MEADOW ST,ITHACA,NY,14850,POINT (-76.508367 42.439861)
382,3130769,337 LAKE ST,WILSON,NY,14172,POINT (-78.826047 43.308862)
383,1263614,7425 GRAND AVE,MASPETH,NY,11373,POINT (-73.887503 40.730213)
384,1317249,218 COLUMBIA ST,BROOKLYN,NY,11231,POINT (-74.00290800000002 40.684601)
385,2186673,3068 FRANKLIN STREET RD,AUBURN,NY,13021,POINT (-76.537891 42.944202)
386,1189947,78 WICKS ROAD,BRENTWOOD,NY,11717,POINT (-73.260731 40.779785)
387,3011228,252 VANDERVOORT ST,NORTH TONAWANDA,NY,14120,POINT (-78.873903 43.029914)
388,2167435,7433 MAIN STREET,HUNTER,NY,12442,POINT (-74.197631 42.202667)
389,2012869,22 SULLIVAN AVE,LIBERTY,NY,12754,POINT (-74.728878 41.785991)
390,1304006,652 COLUMBUS AVE,THORWOOD,NY,10594,POINT (-73.771314 41.11501)
391,1201653,3216 LONG BEACH RD,OCEANSIDE,NY,11572,POINT (-73.640685 40.633416)
392,1025881,378 3RD AVENUE,NEW YORK,NY,10016,POINT (-73.981165 40.741553)
393,2117721,49 CHESTNUT STREET,COLD SPRING,NY,10516,POINT (-73.951667 41.418107)
394,2014494,30 ROGERS ISLAND DR,FORT EDWARD,NY,12828,POINT (-73.587817 43.265283)
395,2505205,8350 N MAIN STREET,CICERO,NY,13039,POINT (-76.118941 43.174729)
396,1103544,44 EMPIRE BLVD,BROOKLYN,NY,11225,POINT (-73.960165 40.663339)
397,2112796,718-720 COLUMBIA STREET,HUDSON,NY,12534,POINT (-73.782153 42.247641)
398,1286042,72 W LINCOLN AVE,MOUNT VERNON,NY,10550,POINT (-73.840624 40.917296)
399,3013866,656 LEACH ROAD,LYONS,NY,14489,POINT (-77.002317 43.035778)
400,3153318,6036 TRANSIT RD,DEPEW,NY,14043,POINT (-78.696911 42.919802)
401,3011230,7165 WARD RD,NORTH TONAWANDA,NY,14120,POINT (-78.889394 43.077705)
402,1052267,165 TUCKAHOE ROAD,YONKERS,NY,10710,POINT (-73.863043 40.954861)
403,2000625,370 CENTRAL AVE,ALBANY,NY,12206,POINT (-73.774617 42.666615)
404,1311358,627 E MAIN ST,KINGS PARK,NY,11754,POINT (-73.228727 40.882626)
405,2189770,920 93 NYS RTE 30,NORTHVILLE,NY,12134,POINT (-74.261846 43.349254)
406,2010052,115 119 BRIDGE STREET,GARNERVILLE,NY,10923,POINT (-73.992068 41.202321)
407,1225162,276 KINGS HGWY,BROOKLYN,NY,11223,POINT (-73.980375 40.60520600000001)
408,2184672,1238 RTE 9H,GHENT,NY,12075,POINT (-73.710555 42.30072)
409,2500265,1006 WATSON BLVD,ENDICOTT,NY,13760,POINT (-76.051078 42.109161)
410,1039025,100 ROCKAWAY BLVD,JAMAICA,NY,11417,
411,1308252,303 MAPLE AVE,SMITHTOWN,NY,11787,POINT (-73.194405 40.837371)
412,1308460,374 WILLIS AVE,BRONX,NY,10454,POINT (-73.920673 40.812159)
413,2011036,3 SARATOGA AVE,SOUTH GLENS FALLS,NY,12803,POINT (-73.635512 43.29862)
414,1010765,2115 COYLE STREET,BROOKLYN,NY,11229,POINT (-73.937069 40.600497)
415,1161695,94 33 CORONA AVE,ELMHURST,NY,11373,
416,1309398,765 E 183RD ST,BRONX,NY,10460,POINT (-73.88353 40.851417)
417,2005032,5 LAUREL ST,POUGHKEEPSIE,NY,12601,POINT (-73.934733 41.700783)
418,1304305,1846 AMSTERDAM AVE,NEW YORK,NY,10031,POINT (-73.944675 40.829254)
419,3011174,2649 MAIN ST,NIAGARA FALLS,NY,14305,POINT (-79.055371 43.112894)
420,2195102,1021 W GENESEE ST,SYRACUSE,NY,13204,POINT (-76.171201 43.053671)
421,1252016,150 SMITH ST,BROOKLYN,NY,11201,POINT (-73.990596 40.686521)
422,2501553,2 KINGSTON ST,DELHI,NY,13753,POINT (-74.917753 42.27596)
423,2504374,FLY & KIRKVILLE ROAD,EAST SYRACUSE,NY,13057,
424,1300788,548 W 22ND ST,NEW YORK,NY,10011,POINT (-74.006868 40.747943)
425,1302135,2794 BROADWAY,NEW YORK,NY,10025,POINT (-73.967552 40.802697)
426,1237815,1622 THIRD AVE,NEW YORK,NY,10128,POINT (-73.95161 40.782062)
427,3001959,6363 TRANSIT RD,DEPEW,NY,14043,POINT (-78.696924 42.930963)
428,1313782,738 NOSTRAND AVE,BROOKLYN,NY,11216,POINT (-73.95018 40.673269)
429,3013982,364 RIDGE RD,ONTARIO,NY,14519,POINT (-77.361046 43.223995)
430,3157391,128 CEDARS AVE,CHURCHVILLE,NY,14428,POINT (-77.832347 43.034948)
431,2206131,8 N WILLIAM ST,PEARL RIVER,NY,10965,POINT (-74.02043 41.059624)
432,1309062,783B HICKS ST,BROOKLYN,NY,11231,POINT (-74.005044 40.676173000000006)
433,3156347,NIAGARA UNIVERSITY,LEWISTON,NY,14109,
434,1046689,760 GRAND BLVD,DEER PARK,NY,11729,POINT (-73.31219700000001 40.76071)
435,1309012,2261 MERRICK RD,MERRICK,NY,11566,POINT (-73.54131 40.660338)
436,1293657,395 MIDDLE COUNTRY ROAD,SMITHTOWN,NY,11787,POINT (-73.167916 40.856752)
437,1139725,291 VAN BRUNT ST,BROOKLYN,NY,11231,POINT (-74.011178 40.678828)
438,3158310,596 5TH AVE,OWEGO,NY,13827,POINT (-76.24428 42.104118)
439,2504702,3325 WEST GENESEE STREET,SYRACUSE,NY,13219,POINT (-76.226359 43.048255)
440,2013788,346 RT 212,SAUGERTIES,NY,12477,
441,2138463,36 DEPOT STREET,TUPPER LAKE,NY,12986,POINT (-74.478763 44.241037)
442,1299657,513 GRAND ST,BROOKLYN,NY,11211,POINT (-73.950564 40.71101)
443,1174734,2837 2839 GRAND CONCOURSE,BRONX,NY,10468,
444,2009488,2 BRUNSWICK ROAD,TROY,NY,12180,POINT (-73.675173 42.722249)
445,1303341,34A INDIAN HEAD RD,KINGS PARK,NY,11754,POINT (-73.253618 40.883283)
446,1038694,43 49 10TH STREET,LONG ISLAND CITY,NY,11101,POINT (-73.9513 40.749329)
447,2199454,131 VIOLET AVE,POUGHKEEPSIE,NY,12601,POINT (-73.910837 41.724366)
448,1050196,85 YONKERS AVENUE,YONKERS,NY,10701,POINT (-73.886749 40.935306)
449,1112504,50 GREAT NECK ROAD,GREAT NECK,NY,11021,POINT (-73.727901 40.785907)
450,1140981,94 20 SUTPHIN BLVD,JAMAICA,NY,11435,
451,1305264,335 FLATBUSH AVE,BROOKLYN,NY,11217,POINT (-73.972825 40.677685)
452,1210681,474 MAMARONECK AVE,WHITE PLAINS,NY,10605,POINT (-73.759813 41.022724)
453,2000451,542 CENTRAL AVE,ALBANY,NY,12207,POINT (-73.779541 42.670928)
454,1280932,216 HENRY ST,HEMPSTEAD,NY,11550,POINT (-73.615447 40.700665)
455,3008179,3755 W MAIN ST RD,BATAVIA,NY,14020,POINT (-78.233413 43.007262)
456,1244230,270 HALSTEAD AVE #278,HARRISON,NY,10528,POINT (-73.713164 40.96874100000001)
457,1251894,3236 BAINBRIDGE AVENUE,BRONX,NY,10467,POINT (-73.879703 40.876693)
458,1263799,1 W 58TH ST,NEW YORK,NY,10019,POINT (-73.974129 40.763904)
459,2505797,8 JORDAN STREET,SKANEATELES,NY,13152,POINT (-76.42915000000002 42.946315)
460,1286340,180 COLUMBUS AVE,NEW YORK,NY,10023,POINT (-73.980582 40.77494)
461,1257707,520 MADISON AVE SUITE 101,NEW YORK,NY,10022,POINT (-73.973939 40.760099)
462,2127178,5952 N ELM AVENUE,MILLERTON,NY,12546,POINT (-73.51483 41.95544900000001)
463,2200812,54H TINKER ST,WOODSTOCK,NY,12498,POINT (-74.120217 42.040399)
464,1311201,1225 WANTAGH AVE,WANTAGH,NY,11793,POINT (-73.507808 40.692839)
465,1022720,301 W 50TH ST,NEW YORK,NY,10019,POINT (-73.986389 40.762398)
466,2216245,2812 JAMES ST,SYRACUSE,NY,13206,POINT (-76.107021 43.068808)
467,2199993,4060 SPRING MOUNTAIN RD,ST HELENA,CA,94574,POINT (-122.556486 38.527182)
468,2110011,155 BRACKEN RD,MONTGOMERY,NY,12549,POINT (-74.187918 41.520411)
469,3125277,9475 CLARENCE CENTER ROAD,CLARENCE CENTER,NY,14032,POINT (-78.636986 43.01039200000001)
470,1316074,756 GRAND ST,BROOKLYN,NY,11211,POINT (-73.942848 40.711744)
471,2001361,PENN STATION,NEW YORK,NY,10001,
472,1222038,185 02 HORACE HARDING EXPWY,FRESH MEADOWS,NY,11365,
473,2602706,5701 E CIRCLE DR,CICERO,NY,13039,POINT (-76.121642 43.14825100000001)
474,1262989,1801 WILLIAMSBRIDGE RD,BRONX,NY,10461,POINT (-73.851623 40.85063)
475,2105762,351 NORTHERN BLVD,ALBANY,NY,12204,POINT (-73.751109 42.673062)
476,2004581,2828 STATE ROUTE 23,HILLSDALE,NY,12529,POINT (-73.51068 42.181962)
477,3159311,50 CANNING ST,HILTON,NY,14468,POINT (-77.787105 43.288804)
478,1012462,2902 EMMONS AVE,BROOKLYN,NY,11235,POINT (-73.939689 40.583784)
479,2500507,3140 VESTAL PARKWAY EAST,VESTAL,NY,13850,POINT (-76.00007 42.095929)
480,1308588,196 HOYT ST,BROOKLYN,NY,11217,POINT (-73.989328 40.684309)
481,1266867,195 CENTRE ST,BROOKLYN,NY,11231,POINT (-73.999165 40.673686)
482,2182497,3020 ERIE BLV E,SYRACUSE,NY,13224,POINT (-76.085229 43.055406)
483,1284589,531 HENRY ST,BROOKLYN,NY,11231,POINT (-73.999675 40.68355)
484,2190488,37 MAIN ST,HAVERSTRAW,NY,10927,POINT (-73.962894 41.196535)
485,1305804,923 E 107TH ST,BROOKLYN,NY,11236,POINT (-73.892811 40.64801200000001)
486,2010799,5 S LIBERTY DR,STONY POINT,NY,10980,POINT (-73.987706 41.227325)
487,2198056,4 WALDRON AVE,NYACK,NY,10960,POINT (-73.936175 41.093544)
488,1247318,1739 2ND AVE,NEW YORK,NY,10128,POINT (-73.949936 40.780325000000005)
489,2503887,9379 RT 46,WESTERNVILLE,NY,13486,POINT (-75.369613 43.317142)
490,1300807,550 3RD AVE,NEW YORK,NY,10016,POINT (-73.976952 40.74732)
491,1310768,570 HICKSVILLE RD,SEAFORD,NY,11783,POINT (-73.48293200000002 40.709985)
492,1269009,1585 2ND AVE,NEW YORK,NY,10028,POINT (-73.953499 40.775463)
493,1038526,41 08 10 ASTORIA BLVD,ASTORIA,NY,11103,POINT (-73.936761 40.773961)
494,2199782,2727 RTE 29,MIDDLE GROVE,NY,12850,POINT (-73.987826 43.071626)
495,3013487,124 CODDINGTON RD,ITHACA,NY,14850,POINT (-76.495351 42.429195)
496,3141017,746 MONROE AVE,ROCHESTER,NY,14607,POINT (-77.58808 43.143325)
497,3156252,169 W FAIRMOUNT AVE,LAKEWOOD,NY,14750,POINT (-79.342204 42.098529)
498,1024113,6 8 DELANCEY STREET,NEW YORK,NY,10002,POINT (-73.993438 40.720211)
499,1301225,43 CANAL ST,NEW YORK,NY,10002,POINT (-73.991377 40.714744)
500,2199866,5055 SOLANO AVE,NAPA,CA,94558,POINT (-122.33301599999999 38.3548)
501,3143567,550 DICK ROAD,DEPEW,NY,140431846,POINT (-78.735986 42.916719)
502,1299907,1707 2ND AVE,NEW YORK,NY,10128,POINT (-73.950572 40.779469)
503,2013941,101 LAKE AVE,LAKE LUZERNE,NY,12846,POINT (-73.834561 43.312117)
504,3159713,4505 MAIN ST,SNYDER,NY,14226,POINT (-78.783346 42.963226)
505,1288442,3100 E TREMONT AVE,BRONX,NY,10461,POINT (-73.835711 40.838708)
506,1221799,2801 KNAPP ST,BROOKLYN,NY,11235,POINT (-73.931368 40.586214)
507,1232086,4316 4TH AVENUE,BROOKLYN,NY,11232,POINT (-74.008911 40.650093000000005)
508,1284323,1841 HOBART AVE,BRONX,NY,10461,POINT (-73.8314 40.84831)
509,1022526,245 5TH AVE RM 1402,NEW YORK,NY,10016,POINT (-73.987397 40.74454)
510,1302564,420 JERICHO TPKE,SYOSSET,NY,11791,POINT (-73.50041 40.810292)
511,3142868,757 UNIVERSITY AVE,ROCHESTER,NY,14607,POINT (-77.582457 43.155127)
512,1316647,347 W 46TH ST,NEW YORK,NY,10036,POINT (-73.989681 40.760531)
513,1263961,758 FRANKLIN AVE,VALLEY STREAM,NY,11580,POINT (-73.686231 40.68771)
514,2119718,1322 ROUTE 17B,WHITE LAKE,NY,12786,POINT (-74.816786 41.674971000000006)
515,2505762,401 UNIVERSITY PLACE,SYRACUSE,NY,13210,POINT (-76.131912 43.039365)
516,3000788,428 CENTRAL AVE,DUNKIRK,NY,14048,POINT (-79.3341 42.481857)
517,2502976,121 PHELPS STREET,ONEIDA,NY,13421,POINT (-75.651415 43.095337)
518,1261910,1609 VICTORY BLVD,STATEN ISLAND,NY,10314,POINT (-74.117111 40.613506)
519,2193547,8 E PARK ROW,CLINTON,NY,13323,POINT (-75.378012 43.049109)
520,1284008,2816 ATLANTIC AVE,BROOKLYN,NY,11207,POINT (-73.890104 40.67659)
521,3148354,4704 RIDGE RD W,SPENCERPORT,NY,14559,POINT (-77.763161 43.218869)
522,3149740,6510 BROCKPORT SPENCERPORT RD,BROCKPORT,NY,14420,POINT (-77.942455 43.198354)
523,3000819,364 FLUVANNA AVE,JAMESTOWN,NY,14701,POINT (-79.256032 42.116695)
524,1285800,1922 1924 CONEY ISLAND AVE,BROOKLYN,NY,11230,POINT (-73.962531 40.610482)
525,1230749,131 10 11TH AVENUE,COLLEGE POINT,NY,11356,
526,1272911,5701 7TH AVE,BROOKLYN,NY,11220,POINT (-74.01009 40.638428)
527,1261962,13102 ROCKAWAY BLVD,S OZONE PARK,NY,11420,POINT (-73.807217 40.674884)
528,1040128,18301 HORACE HARDING EXPY,FLUSHING,NY,11365,POINT (-73.79108 40.739945)
529,2605578,57 RIVER STREET,ONEONTA,NY,13820,POINT (-75.069 42.447455)
530,2011834,1209 1211 CHRISLER AVENUE,SCHENECTADY,NY,12305,POINT (-73.943862 42.795585)
531,1304851,9 HYATT ST,STATEN ISLAND,NY,10301,POINT (-74.076762 40.642115)
532,1108888,2563 GRAND CONCOURSE,BRONX,NY,10468,POINT (-73.896198 40.86398500000001)
533,3142567,900 BRIGHTON ROAD,TONAWANDA,NY,14150,POINT (-78.839804 42.99106)
534,1024211,20 UNION SQUARE EAST,NEW YORK,NY,10003,POINT (-73.989736 40.735492)
535,1312605,33 BERRY HILL RD,SYOSSET,NY,11791,POINT (-73.502312 40.82777)
536,1286694,34-26 STEINWAY ST,ASTORIA,NY,11101,POINT (-73.921447 40.755969)
537,1050784,1 WARBURTON AVENUE,HASTINGS ON HUDSON,NY,10706,POINT (-73.887127 40.977003)
538,2014400,GOLF COURSE ROAD,WARRENSBURG,NY,12885,
539,1049500,154 156 LOCKWOOD AVE,YONKERS,NY,10701,POINT (-73.867694 40.948363)
540,1016082,935 HEMPSTEAD TPKE,FRANKLIN SQUARE,NY,11010,POINT (-73.67501 40.70736500000001)
541,2201120,57 N DIVISION ST,AUBURN,NY,13021,POINT (-76.585052 42.935656)
542,1308761,1531 STRAIGHT PATH,WYANDANCH,NY,11798,POINT (-73.362145 40.750967)
543,2216517,1620 RTE 22,BREWSTER,NY,10509,POINT (-73.577186 41.428644)
544,2503520,323 GENESEE ST,UTICA,NY,13501,POINT (-75.241164 43.09657)
545,1041665,60 91 MYRTLE AVENUE,RIDGEWOOD,NY,11385,
546,1138987,46 EAST MONTAUK HIGHWAY,HAMPTON BAYS,NY,11946,POINT (-72.520717 40.879027)
547,2187201,6308 RTE 9,CHESTERTOWN,NY,12817,
548,2213209,5666 RTE 97,NARROWSBURG,NY,12764,POINT (-75.010828 41.570044)
549,2222575,150 THIELMAN RD,HUDSON,NY,12534,POINT (-73.683336 42.223001)
550,1313746,1765 VICTORY BLVD,STATEN ISLAND,NY,10314,POINT (-74.122333 40.613096)
551,2105633,100 LAFAYETTE AVE,SUFFERN,NY,10901,POINT (-74.150728 41.115199)
552,1315883,25 W 38TH ST,NEW YORK,NY,10018,POINT (-73.984127 40.751575)
553,2170763,1839 VAN VRANKEN AVE,SCHENECTADY,NY,12308,POINT (-73.92231 42.826873)
554,1316355,60 62 VAN DUZER ST,STATEN ISLAND,NY,10301,POINT (-74.077322 40.636516)
555,2132278,4 VOSBURGH ROAD,HALFMOON,NY,12065,POINT (-73.568738 42.654252)
556,1287978,104-14 CORONA AVE,CORONA,NY,11368,POINT (-73.858193 40.743993)
557,1052091,782 PALISADES AVE,YONKERS,NY,10703,
558,1263417,537 LENOX AVE,NEW YORK,NY,10037,POINT (-73.939897 40.815536)
559,1292654,56-06 COOPER AVE,RIDGEWOOD,NY,11385,POINT (-73.90170600000002 40.693019)
560,1284790,545 E 183RD ST,BRONX,NY,10458,POINT (-73.891352 40.854366000000006)
561,2004639,407 WARREN ST,HUDSON,NY,12534,POINT (-73.788425 42.250944)
562,1219568,200 SCHERMERHORN ST,BROOKLYN,NY,11217,POINT (-73.985267 40.688671)
563,1284707,465 LEXINGTON AVE,NEW YORK,NY,10017,POINT (-73.974467 40.753622)
564,1301720,266 KINGSTON AVE,BROOKLYN,NY,11213,POINT (-73.942092 40.670421)
565,2004530,218 MAIN ST,GERMANTOWN,NY,125260321,POINT (-73.880727 42.132415)
566,1174088,3224 YATES AVENUE,BRONX,NY,10467,POINT (-73.854557 40.872119)
567,2215761,201 W MAIN ST,SACKETS HARBOR,NY,13685,POINT (-76.120615 43.947244)
568,1015538,3050 OCEANSIDE ROAD,OCEANSIDE,NY,11572,POINT (-73.635239 40.637572000000006)
569,1310546,1211 OLYMPIA BLVD,STATEN ISLAND,NY,10306,POINT (-74.096029 40.569615)
570,3123280,3771 CHILI AVE,ROCHESTER,NY,14624,POINT (-77.797485 43.093157)
571,2187207,273 MAIN ST,NORTH CREEK,NY,12853,POINT (-73.986944 43.700724)
572,1271750,136 DEKALB AVE,BROOKLYN,NY,11217,POINT (-73.975776 40.68973)
573,1315170,4217 MERRICK RD,MASSAPEQUA,NY,11758,POINT (-73.477186 40.666735)
574,2009116,159 ROUTE 6,MAHOPAC,NY,10541,POINT (-73.755371 41.349044)
575,1258427,1368 PENNSYLVANIA AVE,BROOKLYN,NY,11239,POINT (-73.881735 40.647734)
576,1223943,5401 6TH AVE,BROOKLYN,NY,11220,POINT (-74.010538 40.641441)
577,1192632,92 MINEOLA AVE,ROSLYN HGTS,NY,11577,POINT (-73.651668 40.789068)
578,1143238,216 MAIN STREET,PORT JEFFERSON,NY,11777,POINT (-73.0679 40.945154)
579,1273818,16 BROADWAY,VALHALLA,NY,10595,POINT (-73.772443 41.073522)
580,1283240,31 W WATER ST,SAG HARBOR,NY,11963,POINT (-72.300232 41.000471)
581,1016217,75 N STATION PLAZA,GREAT NECK,NY,11021,POINT (-73.725102 40.787966)
582,1312409,260 E 161ST ST,BRONX,NY,10451,POINT (-73.918915 40.825724)
583,2012853,352 EAST BROADWAY,MONTICELLO,NY,12701,POINT (-74.678604 41.652879)
584,1289762,110-72 QUEENS BLVD,FOREST HILLS,NY,11375,POINT (-73.838827 40.718931)
585,1269866,88 5TH AVE,BROOKLYN,NY,11217,POINT (-73.977778 40.680378000000005)
586,2215758,123 SARATOGA RD,GLENVILLE,NY,12302,POINT (-73.935139 42.859677)
587,2004509,286 MOUNTAIN VIEW RD,COPAKE,NY,12516,POINT (-73.551789 42.111139)
588,1272029,670 MERRICK RD,LYNBROOK,NY,11563,POINT (-73.6872 40.661614)
589,1300795,32-02 BROADWAY,ASTORIA,NY,11106,POINT (-73.924452 40.761539)
590,3008035,99 JACKSON STREET,BATAVIA,NY,14020,POINT (-78.183858 42.99491)
591,1144192,156 CALYER ST,BROOKLYN,NY,11222,POINT (-73.954269 40.727804)
592,1312601,93-26 CORONA AVE,ELMHURST,NY,11373,POINT (-73.870363 40.742368)
593,2008001,1750 ROUTE 211 EAST,MIDDLETOWN,NY,10941,POINT (-74.301494 41.481483)
594,1312332,114 116 E 16TH ST,NEW YORK,NY,10003,
595,1136016,322 E 14TH ST,NEW YORK,NY,10003,POINT (-73.984 40.731951)
596,1295166,64-06 ROOSEVELT AVE,WOODSIDE,NY,11377,POINT (-73.899994 40.745945)
597,1271325,884 886 PACIFIC ST,BROOKLYN,NY,11238,POINT (-73.96461200000002 40.680322)
598,3005544,170 TONAWANDA CREEK RD,AMHERST,NY,14228,POINT (-78.822249 43.044348)
599,2207236,121 NORTH ST,GRANVILLE,NY,12832,POINT (-73.267453 43.416838)
600,1288169,4725 WHITE PLAINS RD,BRONX,NY,10470,POINT (-73.849916 40.903977)
601,2507399,4 WEST MAIN STREET,CANTON,NY,13617,POINT (-75.175894 44.595058)
602,1286541,113 FRANKLIN ST,BROOKLYN,NY,11222,POINT (-73.957678 40.730253)
603,1142032,110 E 11TH ST,NEW YORK,NY,10003,POINT (-73.98995700000002 40.731885)
604,1271601,75 ROSS ST,BROOKLYN,NY,11249,POINT (-73.963333 40.703849)
605,3157806,9255 GENESEE RD,EAST CONCORD,NY,14055,POINT (-78.651282 42.55232500000001)
606,2008986,3182 RTE 9 STE 108,COLD SPRING,NY,10516,POINT (-73.919745 41.456332)
607,3005632,10 N BUFFALO ST,SPRINGVILLE,NY,14141,POINT (-78.667344 42.50887300000001)
608,1260761,87 93 PARSONS BLVD,JAMAICA,NY,11432,
609,1209020,89-11 NORTHERN BLVD,JACKSON HEIGHTS,NY,11372,POINT (-73.878572 40.756318)
610,2146712,653 RTE 9,WILTON,NY,12831,
611,2188653,291 N MAIN ST UNIT 7,SPRING VALLEY,NY,10977,POINT (-74.040852 41.129043)
612,1018557,23 WOODCLEFT AVE,FREEPORT,NY,11520,POINT (-73.583071 40.639529)
